sentence	label	e1	e2
But Canadian intelligence agents had seen little in their two years of surveillance to indicate that the <e1> bunch </e1> of <e2> guys </e2> in Montreal posed a serious danger.	0	bunch	guys
The <e1> prosecution </e1> was for defrauding the <e2> government </e2> under procurement contracts.	0	prosecution	government
Unlike earlier machines, their <e1> typewriter </e1> permits the <e2> typist </e2> to see what is being typed and has other features that make it the first really practical typing machine.	0	typewriter	typist
Beauty had scarcely uttered these words when the <e1> castle </e1> radiated with <e2> light </e2> .	0	castle	light
The <e1> recommendations </e1> contained the following <e2> key points </e2> and highlights.	0	recommendations	key points
This <e1> form </e1> is used for filing an initial financing <e2> statement </e2> .	0	form	statement
The <e1> transmitter </e1> generates the <e2> electromagnetic wave </e2> , some of which will be incident on the receiver.	0	transmitter	electromagnetic wave
This angle <e1> convention </e1> is used for self-rotation <e2> functions </e2> .	0	convention	functions
The <e1> courts </e1> created the Freeman-Walter-Abele <e2> test </e2> to determine whether an algorithm only represents an abstract idea.	0	courts	test
It is a <e1> plugin </e1> for navigating the <e2> file system </e2> .	0	plugin	file system
To demonstrate the performance of the mixer, the <e1> researchers </e1> used a cold shock <e2> protein </e2> from the bacterium Thermotoga maritime.	0	researchers	protein
This study is to determine if there is a noticeable difference in outcome between patients who have their <e1> tissue </e1> lightly scored with a <e2> scalpel </e2> or marked with a surgical marking pen.	0	tissue	scalpel
Let's say <e1> women </e1> in the <e2> tribe </e2> who have the longest necks are the most desirable.	0	women	tribe
The <e1> warrant </e1> was for simple <e2> assault </e2> .	0	warrant	assault
The <e1> role </e1> of middleware is to make application <e2> development </e2> easier.	0	role	development
Research shows that 30% to 40% of law students experience <e1> depression </e1> after their first <e2> semester </e2> and this depression persists throughout law school.	0	depression	semester
The <e1> quotation </e1> is from the <e2> preface </e2> to the fourth edition.	0	quotation	preface
Some people put <e1> tea </e1> in a <e2> thermos </e2> to take to work, but I have not tried that.	0	tea	thermos
As Rachel Mosteller wrote earlier today, the <e1> abundance </e1> of <e2> toys </e2> can take over your home in the blink of an eye.	0	abundance	toys
Bernie the <e1> barber </e1> downed his <e2> scissors </e2> , leaving the final triangle of hair uncut.	0	barber	scissors
Contact the <e1> router </e1> 's <e2> manufacturer </e2> for assistance with configuration and proper setup of your wired router.	0	router	manufacturer
The <e1> artist </e1> made the <e2> picture </e2> when he was a fourth grade student in Iowa City.	0	artist	picture
This <e1> parser </e1> is used for parsing <e2> lists </e2> of comma or space separated SVG lengths.	0	parser	lists
The <e1> kitchen </e1> holds many <e2> opportunities </e2> for teaching kids as well as having fun.	0	kitchen	opportunities
It was also felt necessary at this time to draw up a similar document, dealing not with the prevention of <e1> marine pollution </e1> by <e2> dumping </e2> , but instead with the prevention of marine pollution by discharges of dangerous substances from land-based sources, watercourses or pipelines.	1	marine pollution	dumping
Multiple reports of a man caught spying in the residence halls, women's showers have the UW Police Department (UWPD) on the <e1> lookout </e1> for a <e2> peeping tom </e2> .	0	lookout	peeping tom
In particular, we work on devices that take the <e1> signal </e1> that is carried in a <e2> beam </e2> of light going through an optical fiber and transfer that signal to another beam of light going through the same fiber.	0	signal	beam
The <e1> following translation </e1> is from the <e2> website </e2> of Sanzinsoo.	0	following translation	website
The <e1> objective </e1> of this action is to support research <e2> infrastructures </e2> .	0	objective	infrastructures
DOE's program is to improve current methods for producing <e1> hydrogen </e1> from <e2> coal </e2> .	0	hydrogen	coal
The <e1> kitchen </e1> contained a <e2> well </e2> at the northern end and a well and two holding areas for live fish on the southern end.	0	kitchen	well
<e1> Hamburgers </e1> from the <e2> restaurant </e2> were recalled, preventing further illness.	0	Hamburgers	restaurant
Will non-UK <e1> students </e1> benefit from the <e2> bursary scheme </e2> ?	0	students	bursary scheme
The southern <e1> supercell </e1> produced the longest <e2> tornado track </e2> of the outbreak (tornado #4).	0	supercell	tornado track
The goal of the study was to determine the percentage of adult Americans who keep <e1> money </e1> in a regular <e2> savings account </e2> .	0	money	savings account
And because of a last minute <e1> collapse </e1> from <e2> top </e2> to bottom - what would be and should be a perfect season to this point is just another year.	0	collapse	top
To say that <e1> rowing </e1> is just pulling an <e2> oar </e2> is like saying golf is just swinging a club.	0	rowing	oar
The <e1> sound system </e1> is contained in a <e2> suitcase </e2> and controlled from within the steering wheel.	0	sound system	suitcase
You'll rarely see a <e1> clock </e1> inside a <e2> casino </e2> , the same goes for windows.	0	clock	casino
It is almost unthinkable to suppose that a Scottish <e1> weaver </e1> would invent the <e2> loom </e2> and technique independently at that late moment in textile history.	0	weaver	loom
The <e1> only change </e1> is from the <e2> energy company's end </e2> , where their section of the gas or electricity infrastructure is now supplying an extra home.	0	only change	energy company's end
Until 1729 the <e1> building </e1> contained only the <e2> grammar school </e2> .	0	building	grammar school
Anti-aging <e1> foods </e1> are rich in <e2> antioxidants </e2> .	0	foods	antioxidants
The <e1> pollution </e1> in rain comes from <e2> mercury air pollution </e2> from coal-fired power plants and other industries.	1	pollution	mercury air pollution
These early Bristol recordings laid the groundwork for much of the <e1> country </e1> <e2> music </e2> that followed.	0	country	music
Is it really possible to build the <e1> tree </e1> from a <e2> database </e2> ?	0	tree	database
An easy way to eat cake; our rich <e1> cream cheese </e1> full of <e2> raisins </e2> , apples and cinnamon.	0	cream cheese	raisins
A <e1> raindrop </e1> keeps the same <e2> shape </e2> to a reasonable approximation all the time it is falling.	0	raindrop	shape
The <e1> intro music </e1> is from the <e2> song </e2> Pisces Fish from the album Brainwashed by George Harrison.	0	intro music	song
Alabama has since enacted legislation, allowing <e1> death </e1> by <e2> lethal injection </e2> as an alternative choice to death in the electric chair.	1	death	lethal injection
In addition, scientists may have a number of potentially useful targets to prevent and treat this lethal tumour because of the findings that NOXmediated <e1> overproduction </e1> of hydrogen peroxide is responsible for increased <e2> growth </e2> and decreased death of cancer cells.	1	overproduction	growth
The <e1> vaccine </e1> is produced by the <e2> government </e2> and is not for sale to private individuals or companies.	0	vaccine	government
Laser profiling is a <e1> technique </e1> for the <e2> study </e2> of prosthetic heart valve leaflet motion.	0	technique	study
Josh Earnest is a <e1> spokesman </e1> for the <e2> committee </e2> .	0	spokesman	committee
How many have had to sit on both <e1> sides </e1> of the <e2> table </e2> ?	0	sides	table
Muscles, tendons, and ligaments surround the ankle providing the <e1> stability </e1> the <e2> ankle joint </e2> needs for walking and running.	0	stability	ankle joint
This is the <e1> agenda </e1> for a postwar planning <e2> meeting </e2> on Japan and China.	0	agenda	meeting
The <e1> monitor </e1> shall provide a <e2> quarterly report </e2> to the Chapter (or NEC).	0	monitor	quarterly report
Among them, 24% is related to <e1> microarrays </e1> fabricated by the microspotting <e2> approach </e2> .	0	microarrays	approach
I hear <e1> happiness </e1> from <e2> house painter </e2> Michael Gaul who wrote eloquently in Newsweek last month about the satisfaction he gets from simply painting a house.	0	happiness	house painter
The <e1> joy </e1> comes from cather's <e2> writing </e2> : precise observation and wording, the lilting cadence of her phrasing, the beautiful and clear pictures she evokes of scenery and characters, and the unfamiliar, old fashioned words and expressions she uses.	1	joy	writing
In order to achieve <e1> satisfaction </e1> from <e2> administrators </e2> and users, a search solution must provide an excellent experience for the end user, have a technology underpinning that can handle the scope, scale and security requirements inherent in complex environments, and be easy to deploy.	0	satisfaction	administrators
The <e1> <e2> watch </e2> maker </e1> makes the watch, he winds it up, he sets it going, he is outside the process but he initiates the process, he sets the hands in motion.	0	<e2> watch </e2> maker	watch
<e1> Yoga </e1> is fantastic for <e2> increased flexibility </e2> , which is great for cross-training with all the other programs we offer.	1	Yoga	increased flexibility
Starting with DirectWIRE 3.0, you can connect <e1> multiple wires </e1> into a <e2> single input </e2> .	0	multiple wires	single input
Seventy-first <e1> regiment </e1> and the rest of the cavalry composed the <e2> reserve </e2> .	0	regiment	reserve
Now if the Bagger can just get some <e1> popcorn </e1> from <e2> room service </e2> , he'll be all set.	0	popcorn	room service
The <e1> box </e1> contained 126 <e2> recipes </e2> , mostly written in pen in neatly rounded script.	0	box	recipes
